"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSDARG00000011422",24.533588897192,2.56981013650899,0.868920898924555,2.95747304465756,0.00310171867012347,0.0414644484234722,"ryr1a","798565"
"ENSDARG00000029764",275.306252656357,2.56623090577929,0.139801953637629,18.3561877284707,2.94575113277687e-75,1.60419405109696e-72,"mef2ca","30575"
"ENSDARG00000088813",5.61495896830108,2.5649338810174,0.816623016085892,3.14090324481819,0.00168427665269007,0.025441183248736,"ppp1r3ab","100001260"
"ENSDARG00000058003",7.48823857745315,2.56169440983204,0.729229991731912,3.51287582638784,0.00044328459265144,0.00843137073559642,"wfdc1","560860"
"ENSDARG00000012397",8.50022475259133,2.55894727622832,0.646544760627158,3.95788108118935,7.56175861441271e-05,0.00181534840796585,"eya4","541552"
"ENSDARG00000033320",25.706615846744,2.55091862605634,0.379855407488458,6.71549904455117,1.87423655527374e-11,1.3103192998255e-09,"sar1ab","550581"
"ENSDARG00000045947",27.9942789458482,2.54165715286478,0.416479426941475,6.10271957856382,1.04278704700544e-09,6.27309161358445e-08,"hrc","553296"
"ENSDARG00000036239",92.0416504038081,2.54046171242026,0.202701005537705,12.5330493831601,4.92326267766897e-36,1.18467439362421e-33,"gatm","266799"
"ENSDARG00000103542",6.06357463856664,2.53778718829834,0.820012836006577,3.09481397956799,0.0019693636863905,0.0289035546994077,"vegfaa","30682"
"ENSDARG00000088881",13.7083315773577,2.52748807523792,0.502537890470943,5.02944777530971,4.91894452041559e-07,1.98040151567082e-05,"si:dkeyp-69b9.3","573741"
"ENSDARG00000009341",30.4876838651937,2.52629854977491,0.398514630190229,6.33928683764758,2.30831137228239e-10,1.50214451377396e-08,"nrap","724004"
"ENSDARG00000021633",11.7230242877591,2.52487675088956,0.548507556068822,4.60317587780462,4.16096551551186e-06,0.000138882290932262,"sh3bgr","445130"
"ENSDARG00000015869",9.31042249898956,2.52366958084801,0.649085221292868,3.88804042683531,0.000101056797653633,0.00230882986428994,"slc22a16","557279"
"ENSDARG00000075433",81.7071897152942,2.51703415147312,0.225296616745512,11.1720903217836,5.58508238100211e-29,1.15577694792458e-26,"myom2a","334269"
"ENSDARG00000058865",10.7856252241272,2.51497274831173,0.632713988826739,3.9748967032882,7.04098091135306e-05,0.00171418892917106,"endog","100002293"
"ENSDARG00000005629",43.055476719659,2.51245595771397,0.313342815092878,8.01823382153902,1.07276452054576e-15,1.168409946746e-13,"smyd2b","568616"
"ENSDARG00000022101",14.7782242261972,2.50216568219287,0.543118420133106,4.60703520528663,4.08450869358727e-06,0.000136771558098859,NA,NA
"ENSDARG00000100596",18.1761995433131,2.49143049878216,0.529785019161572,4.70271979891966,2.56718618409181e-06,8.91364947879127e-05,"si:ch73-43g23.1","101885045"
"ENSDARG00000038583",13.0973016670592,2.48836182408393,0.563067430931096,4.41929631761712,9.90227982355205e-06,0.000296123957613564,"abraa","324520"
"ENSDARG00000094324",119.054459885156,2.48783989523257,0.226587355278518,10.9796060427757,4.7900816128798e-28,9.35150461291836e-26,"efemp2a","494044"
"ENSDARG00000061379",12.9808230008167,2.48094931895233,0.588300478200331,4.21714652781144,2.47413215448149e-05,0.000664931049413507,"cmya5","560687"
"ENSDARG00000071331",39.4723294270811,2.479483431385,0.359480654558582,6.89740435248077,5.29612775547934e-12,3.97094448448875e-10,"ryr3","561350"
"ENSDARG00000031796",17.4271803367922,2.47736753944422,0.453231271905928,5.46601193034716,4.60273372789101e-08,2.25708463898049e-06,"ache","114549"
"ENSDARG00000067520",6.26067061325926,2.46664871045777,0.821981612080562,3.00085631382228,0.00269221569900535,0.03679835645655,"zgc:158482","100009650"
"ENSDARG00000054723",48.2968815116458,2.4660496697131,0.285952360709701,8.6239877985013,6.46620121350009e-18,7.96497428048636e-16,"si:ch211-242b18.1","566905"
"ENSDARG00000061131",11.8729172750275,2.4614325274309,0.758986730823745,3.24305080374653,0.00118257122388531,0.0191188507086584,"kif21a","566481"
